Position,TrackName,Artist,URL,Date,Id_Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,month_year
28,You Don't Know Me,Ofenbach,https://open.spotify.com/track/4q0snbJ69gaEbxTf9glk6l,2020-08-20,4q0snbJ69gaEbxTf9glk6l,0.818,0.8,7,-6.794,1,0.0403,0.167,0.00178,0.139,0.816,125.026,147878,4,2020-08
29,cardigan,Taylor Swift,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,2020-08-20,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,2020-08
30,3 1 0 7,W/N,https://open.spotify.com/track/42pZsfo15M63tgCpDeGCx6,2020-08-20,42pZsfo15M63tgCpDeGCx6,0.793,0.463,11,-7.654,1,0.0589,0.846,0.00000415,0.184,0.476,123.944,232258,4,2020-08
31,I'm Your Psycho,Janet Suhh,https://open.spotify.com/track/6fHm94SydJdd2fKhJHDlsn,2020-08-20,6fHm94SydJdd2fKhJHDlsn,0.709,0.341,8,-8.488,0,0.0338,0.738,0.00000224,0.102,0.31,109.916,189920,4,2020-08
32,Muốn Nói Với Em,T Team,https://open.spotify.com/track/1HDrKXya87GMQfAGPlqNS9,2020-08-20,1HDrKXya87GMQfAGPlqNS9,0.564,0.592,0,-9.458,1,0.0449,0.525,0.0199,0.102,0.427,147.941,233514,4,2020-08
33,Hướng Dương,HIEUTHUHAI,https://open.spotify.com/track/1LrMbA0LrIrfcrliEDfPPF,2020-08-20,1LrMbA0LrIrfcrliEDfPPF,0.777,0.47,1,-9.642,0,0.0278,0.916,0.166,0.125,0.419,107.972,178333,4,2020-08
34,Cứ Chill Thôi,Chillies,https://open.spotify.com/track/014DA3BdnmD3kI5pBogH7c,2020-08-20,014DA3BdnmD3kI5pBogH7c,0.781,0.608,8,-8.452,1,0.0408,0.217,0.0000363,0.158,0.609,101.017,270000,4,2020-08
35,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-08-20,3dPtXHP0oXQ4HCWHsOA9js,0.67,0.874,8,-5.221,1,0.0305,0.00231,0.0000172,0.3,0.789,130.041,261013,4,2020-08
36,たぶん,YOASOBI,https://open.spotify.com/track/62Lv9WcrfzJqhvYDbilJy3,2020-08-20,62Lv9WcrfzJqhvYDbilJy3,0.747,0.666,5,-6.395,1,0.0324,0.146,0.000912,0.0981,0.731,90.008,258667,4,2020-08
37,Djadja (feat. Maluma) - Remix,Aya Nakamura,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt,2020-08-20,6AzKhCHOms83jvNVLsz0Bt,0.791,0.682,5,-7.328,1,0.158,0.175,0,0.0926,0.672,98.031,166851,4,2020-08
38,exile (feat. Bon Iver),Taylor Swift,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,2020-08-20,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,0.0000562,0.11,0.152,75.602,285634,4,2020-08
39,DESSERT,HYO,https://open.spotify.com/track/6u0pZe0Uv7GBR0iKptfWRf,2020-08-20,6u0pZe0Uv7GBR0iKptfWRf,0.713,0.927,2,-3.28,1,0.112,0.0586,0.0000354,0.373,0.618,115.072,200707,4,2020-08
40,HOLO,LeeHi,https://open.spotify.com/track/7Acvy2L38SCipAeMPOK8Ro,2020-08-20,7Acvy2L38SCipAeMPOK8Ro,0.406,0.474,6,-6.349,1,0.0295,0.768,0,0.106,0.206,179.914,178520,3,2020-08
41,In Your Time,LEE SUHYUN,https://open.spotify.com/track/6yszDy9yFogkgavFOhCGDR,2020-08-20,6yszDy9yFogkgavFOhCGDR,0.527,0.338,11,-8.129,1,0.0365,0.871,0.0000155,0.109,0.15,122.138,268387,4,2020-08
42,Head & Heart (feat. MNEK),Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020-08-20,6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,0.0000114,0.0489,0.905,122.953,166028,4,2020-08
43,Take You Dancing,Jason Derulo,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,2020-08-20,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4,2020-08
44,Si Mê Em,Koo,https://open.spotify.com/track/2kIUB0vE4rHu62Ud8Gb7ou,2020-08-20,2kIUB0vE4rHu62Ud8Gb7ou,0.701,0.681,4,-7.591,0,0.0345,0.556,0.000831,0.148,0.296,140.046,265714,4,2020-08
45,Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1,2020-08-20,0qUcpOOna3kkrwfqky85e1,0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,154599,4,2020-08
46,Lighting Up Your World,Janet Suhh,https://open.spotify.com/track/6Ib0IA41d0ksbP6o8oT1uk,2020-08-20,6Ib0IA41d0ksbP6o8oT1uk,0.418,0.53,0,-6.829,1,0.0416,0.752,0,0.108,0.215,147.789,218040,4,2020-08
47,Váy Hoa Nhí,Hoàng Minh Châu,https://open.spotify.com/track/3bdTmaKivmPwheik5Y409t,2020-08-20,3bdTmaKivmPwheik5Y409t,0.681,0.236,9,-15.013,1,0.0559,0.883,0,0.179,0.704,120.065,179354,4,2020-08
48,Bông Hoa Chẳng Thuộc Về Ta - Wind Remix,Việt,https://open.spotify.com/track/20QqBCV8JYjNHu1shbpv2p,2020-08-20,20QqBCV8JYjNHu1shbpv2p,0.728,0.608,4,-6.71,1,0.0571,0.408,0.00156,0.08,0.587,129.996,195851,4,2020-08
49,Lừa Tình,HHD Release,https://open.spotify.com/track/1Y76SzqLXpniUIi5FZkAOf,2020-08-20,1Y76SzqLXpniUIi5FZkAOf,0.623,0.674,11,-9.533,0,0.0721,0.112,0.0000121,0.427,0.447,118.139,199573,4,2020-08
50,Love Is Gone - Acoustic,SLANDER,https://open.spotify.com/track/7F1CiKqrY44kh5cDqwHOnx,2020-08-20,7F1CiKqrY44kh5cDqwHOnx,0.541,0.153,6,-10.654,1,0.0303,0.882,0.00000166,0.16,0.359,139.644,176972,4,2020-08
1,Nàng Thơ,Hoang Dung,https://open.spotify.com/track/2LykruN1mQlg9nuUaE7dvQ,2020-08-27,2LykruN1mQlg9nuUaE7dvQ,0.512,0.456,0,-7.285,1,0.0328,0.773,0,0.154,0.163,122.886,254476,4,2020-08
2,Gác Lại Âu Lo,Da LAB,https://open.spotify.com/track/6HpDKKSDZ8QpSHfikENIBC,2020-08-27,6HpDKKSDZ8QpSHfikENIBC,0.745,0.527,6,-8.09,1,0.0786,0.571,0,0.11,0.385,95.034,282629,4,2020-08
3,Bật Nhạc Lên,HIEUTHUHAI,https://open.spotify.com/track/7AS3f6iaLQ4NZCMZKuhWmy,2020-08-27,7AS3f6iaLQ4NZCMZKuhWmy,0.729,0.618,2,-7.546,1,0.316,0.432,0.0000265,0.268,0.345,89.234,200000,4,2020-08
4,NUNU NANA,Jessi,https://open.spotify.com/track/4Bmk7JYOquhWmSMMW4WebM,2020-08-27,4Bmk7JYOquhWmSMMW4WebM,0.743,0.689,7,-2.846,1,0.0289,0.0198,0,0.708,0.504,104.936,195836,4,2020-08
5,Backyard Boy,Claire Rosinkranz,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF,2020-08-27,0QpOqKz66ZxHNqj2PPHiFF,0.817,0.634,5,-7.246,1,0.162,0.321,0,0.0735,0.453,138.015,129241,4,2020-08
6,In Silence,Janet Suhh,https://open.spotify.com/track/2vZZljISFmbnd2SlMBdEAH,2020-08-27,2vZZljISFmbnd2SlMBdEAH,0.475,0.384,0,-9.532,0,0.029,0.607,0,0.186,0.235,135.638,209907,4,2020-08
7,CUA,MANBO,https://open.spotify.com/track/0fQwc4J9fPyRac81VOtAC3,2020-08-27,0fQwc4J9fPyRac81VOtAC3,0.948,0.538,0,-7.333,1,0.196,0.168,0.0000201,0.137,0.23,101.002,193475,4,2020-08
8,Đau Vậy Đủ Rồi,Karik,https://open.spotify.com/track/2ryTAiajqa1jTyIIz9eCWo,2020-08-27,2ryTAiajqa1jTyIIz9eCWo,0.713,0.781,11,-3.011,1,0.0453,0.222,0,0.0953,0.606,96.033,275000,4,2020-08
9,Hoa Nở Không Màu,Hoài Lâm,https://open.spotify.com/track/2dEpaH5nsfnzU61LQ9rJuH,2020-08-27,2dEpaH5nsfnzU61LQ9rJuH,0.47,0.388,10,-6.24,0,0.0278,0.919,0.00284,0.109,0.326,146.155,328106,4,2020-08
10,Bigcityboi (feat. Touliver),Binz,https://open.spotify.com/track/3sV8ExJeOGXbanczafavZv,2020-08-27,3sV8ExJeOGXbanczafavZv,0.843,0.504,11,-11.298,0,0.0924,0.154,0.0000408,0.112,0.374,99.977,201600,4,2020-08
11,Such a Whore (Stellular Remix),JVLA,https://open.spotify.com/track/6A25J9As7towpxovYryAWr,2020-08-27,6A25J9As7towpxovYryAWr,0.624,0.614,2,-4.165,1,0.0448,0.00391,0.0278,0.187,0.139,168.87,147638,4,2020-08
12,Yêu Nhau Nhé Bạn Thân,Pham Dinh Thai Ngan,https://open.spotify.com/track/7LAt3YNfNr33E60s5PI4bA,2020-08-27,7LAt3YNfNr33E60s5PI4bA,0.6,0.408,11,-6.943,1,0.0286,0.819,0,0.111,0.546,83.84,313032,4,2020-08
13,Heather,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-08-27,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040,3,2020-08
14,飞鸟和蝉,Ren Ran,https://open.spotify.com/track/0O7O4sssbFxoNoB4QRGra1,2020-08-27,0O7O4sssbFxoNoB4QRGra1,0.565,0.563,10,-6.742,1,0.0496,0.741,0,0.226,0.319,147.905,296007,4,2020-08
15,Late Night Melancholy,Rude Boy,https://open.spotify.com/track/0ZRTBsgVroKktG2qJoIzoo,2020-08-27,0ZRTBsgVroKktG2qJoIzoo,0.717,0.289,1,-11.617,1,0.0347,0.897,0.896,0.147,0.383,120.013,258639,4,2020-08
16,Your eyes tell,BTS,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,2020-08-27,3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,9,-6.433,0,0.029,0.279,0,0.0654,0.258,139.923,245147,4,2020-08
17,"Send My Love / Sit Still, Look Pretty (Acoustic Mashup)",Landon Austin,https://open.spotify.com/track/55qNvU28lXUg71TKMqiXmM,2020-08-27,55qNvU28lXUg71TKMqiXmM,0.639,0.458,5,-8.183,0,0.0519,0.542,0,0.0964,0.412,83.967,202143,4,2020-08
18,Rainy Days,Alf Wardhana,https://open.spotify.com/track/0ejF51HDSYwIX7vnehlOtD,2020-08-27,0ejF51HDSYwIX7vnehlOtD,0.752,0.35,0,-11.352,1,0.0456,0.904,0.0362,0.0621,0.55,87.993,218864,4,2020-08
19,Lừa Tình,HHD Release,https://open.spotify.com/track/1Y76SzqLXpniUIi5FZkAOf,2020-08-27,1Y76SzqLXpniUIi5FZkAOf,0.623,0.674,11,-9.533,0,0.0721,0.112,0.0000121,0.427,0.447,118.139,199573,4,2020-08
20,DESSERT,HYO,https://open.spotify.com/track/6u0pZe0Uv7GBR0iKptfWRf,2020-08-27,6u0pZe0Uv7GBR0iKptfWRf,0.713,0.927,2,-3.28,1,0.112,0.0586,0.0000354,0.373,0.618,115.072,200707,4,2020-08
21,Sao Cũng Được,Binz,https://open.spotify.com/track/1vtQjPCcdE7FgrxQd5doWP,2020-08-27,1vtQjPCcdE7FgrxQd5doWP,0.575,0.15,7,-20.156,1,0.138,0.728,0.000375,0.0961,0.329,82.854,266751,3,2020-08
22,Maria,Hwa Sa,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh,2020-08-27,2kqnQCChvRpDRAasIwc4Rh,0.667,0.745,9,-2.96,0,0.0621,0.238,0.00000206,0.255,0.482,128.972,199027,4,2020-08
23,3 1 0 7,W/N,https://open.spotify.com/track/42pZsfo15M63tgCpDeGCx6,2020-08-27,42pZsfo15M63tgCpDeGCx6,0.793,0.463,11,-7.654,1,0.0589,0.846,0.00000415,0.184,0.476,123.944,232258,4,2020-08
24,What You Waiting For,SOMI,https://open.spotify.com/track/4CoxD8tetisleUQDA7vn1B,2020-08-27,4CoxD8tetisleUQDA7vn1B,0.765,0.688,8,-5.072,1,0.0731,0.0164,0,0.112,0.794,121.901,175327,4,2020-08
25,At My Worst,Pink Sweat$,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-08-27,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,170345,4,2020-08
26,Mad at Disney,salem ilese,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-08-27,7aGyRfJWtLqgJaZoG9lJhE,0.738,0.621,0,-7.313,1,0.0486,0.424,0.00000739,0.692,0.715,113.968,136839,4,2020-08
27,Hoa Nở Không Màu (Acoustic Version),Hoài Lâm,https://open.spotify.com/track/2vqSyJpE0bwqFwEXtFkIlz,2020-08-27,2vqSyJpE0bwqFwEXtFkIlz,0.586,0.282,10,-8.173,0,0.0301,0.942,0,0.346,0.417,72.936,320333,4,2020-08
28,Hawái,Maluma,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,2020-08-27,1yoMvmasuxZfqHEipJhRbp,0.783,0.727,6,-3.454,0,0.389,0.185,0.0000246,0.0626,0.558,180.067,199112,4,2020-08
29,I&credible,I-LAND,https://open.spotify.com/track/3UrYzeFR2wVIk2SAInaiDJ,2020-08-27,3UrYzeFR2wVIk2SAInaiDJ,0.587,0.741,8,-5.562,0,0.0758,0.0921,0,0.221,0.269,93.096,224929,4,2020-08
30,You Don't Know Me,Ofenbach,https://open.spotify.com/track/4q0snbJ69gaEbxTf9glk6l,2020-08-27,4q0snbJ69gaEbxTf9glk6l,0.818,0.8,7,-6.794,1,0.0403,0.167,0.00178,0.139,0.816,125.026,147878,4,2020-08
31,Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1,2020-08-27,0qUcpOOna3kkrwfqky85e1,0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,154599,4,2020-08
32,Buồn Thì Cứ Khóc Đi,Lynk Lee,https://open.spotify.com/track/6iXGivPFpsqKmrINhIbPvx,2020-08-27,6iXGivPFpsqKmrINhIbPvx,0.704,0.542,2,-4.663,0,0.0307,0.476,0.000196,0.141,0.386,97.006,222314,4,2020-08
33,Take You Dancing,Jason Derulo,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,2020-08-27,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4,2020-08
34,tonight,demxntia,https://open.spotify.com/track/1869eRZA3YeXKKKwmViVO1,2020-08-27,1869eRZA3YeXKKKwmViVO1,0.716,0.632,5,-7.102,1,0.0837,0.255,0.546,0.124,0.408,170.1,84875,4,2020-08
35,"ex's hate me, Pt. 2",AMEE,https://open.spotify.com/track/0Rx4GFPy8ISxPhRwkjl64b,2020-08-27,0Rx4GFPy8ISxPhRwkjl64b,0.653,0.403,0,-8.279,1,0.0577,0.743,0,0.141,0.398,80.056,216500,4,2020-08
36,Cứ Chill Thôi,Chillies,https://open.spotify.com/track/014DA3BdnmD3kI5pBogH7c,2020-08-27,014DA3BdnmD3kI5pBogH7c,0.781,0.608,8,-8.452,1,0.0408,0.217,0.0000363,0.158,0.609,101.017,270000,4,2020-08
37,1-800-LOVE,MANBO,https://open.spotify.com/track/7K1yMkQqA9ZxHfa2y4XsY6,2020-08-27,7K1yMkQqA9ZxHfa2y4XsY6,0.829,0.722,2,-5.352,1,0.106,0.212,0.00000126,0.0637,0.653,80.014,265750,4,2020-08
38,CÓ CHẮC YÊU LÀ ĐÂY,Sơn Tùng M-TP,https://open.spotify.com/track/2z9iLlNBt1aLZUCFgXby97,2020-08-27,2z9iLlNBt1aLZUCFgXby97,0.746,0.724,10,-3.976,0,0.0498,0.119,0.0000209,0.0506,0.596,95.003,202105,4,2020-08
39,Muốn Nói Với Em,T Team,https://open.spotify.com/track/1HDrKXya87GMQfAGPlqNS9,2020-08-27,1HDrKXya87GMQfAGPlqNS9,0.564,0.592,0,-9.458,1,0.0449,0.525,0.0199,0.102,0.427,147.941,233514,4,2020-08
40,N-Sao?,Suboi,https://open.spotify.com/track/09eYSoem8gQWelNj1G9Aqa,2020-08-27,09eYSoem8gQWelNj1G9Aqa,0.881,0.571,4,-9.182,0,0.274,0.0955,0.000531,0.0682,0.66,136.075,216001,4,2020-08
41,Còn Gì Đau Hơn Chữ Đã Từng,Quân A.P,https://open.spotify.com/track/0UkJtH0h3LondEAik9rRyf,2020-08-27,0UkJtH0h3LondEAik9rRyf,0.53,0.394,0,-8.58,0,0.0293,0.855,0,0.104,0.4,132.13,305208,4,2020-08
42,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-08-27,3dPtXHP0oXQ4HCWHsOA9js,0.67,0.874,8,-5.221,1,0.0305,0.00231,0.0000172,0.3,0.789,130.041,261013,4,2020-08
43,Djadja (feat. Maluma) - Remix,Aya Nakamura,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt,2020-08-27,6AzKhCHOms83jvNVLsz0Bt,0.791,0.682,5,-7.328,1,0.158,0.175,0,0.0926,0.672,98.031,166851,4,2020-08
44,Mood (feat. iann dior),24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-08-27,3tjFYV6RSFtuktYl3ZtYcq,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,140526,4,2020-08
45,CHƠI,MANBO,https://open.spotify.com/track/0MpvUuqMy87zhw7uz8tWF4,2020-08-27,0MpvUuqMy87zhw7uz8tWF4,0.933,0.631,2,-5.549,1,0.158,0.0755,0,0.141,0.326,102.982,181165,4,2020-08
46,Stay Gold,BTS,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ,2020-08-27,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,1,-5.415,1,0.0542,0.0892,0,0.0787,0.582,129.017,243267,4,2020-08
47,my future,Billie Eilish,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,2020-08-27,2ygvZOXrIeVL4xZmAWJT2C,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,208155,4,2020-08
48,Mood Swings (feat. Lil Tjay),Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,2020-08-27,5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,213333,4,2020-08
49,Bông Hoa Chẳng Thuộc Về Ta - Wind Remix,Việt,https://open.spotify.com/track/20QqBCV8JYjNHu1shbpv2p,2020-08-27,20QqBCV8JYjNHu1shbpv2p,,,,,,,,,,,,,,2020-08
50,DUMDi DUMDi,(G)I-DLE,https://open.spotify.com/track/2fJ70dRX7J4jiVxKUQQp7C,2020-08-27,2fJ70dRX7J4jiVxKUQQp7C,,,,,,,,,,,,,,2020-08
1,Mad at Disney,salem ilese,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-09-03,7aGyRfJWtLqgJaZoG9lJhE,,,,,,,,,,,,,,2020-09
2,Nàng Thơ,Hoang Dung,https://open.spotify.com/track/2LykruN1mQlg9nuUaE7dvQ,2020-09-03,2LykruN1mQlg9nuUaE7dvQ,,,,,,,,,,,,,,2020-09
3,Chuyện Rằng,Thịnh Suy,https://open.spotify.com/track/3VOeGtJwJh2jslvQAFaaEn,2020-09-03,3VOeGtJwJh2jslvQAFaaEn,,,,,,,,,,,,,,2020-09
4,Gác Lại Âu Lo,Da LAB,https://open.spotify.com/track/6HpDKKSDZ8QpSHfikENIBC,2020-09-03,6HpDKKSDZ8QpSHfikENIBC,,,,,,,,,,,,,,2020-09
5,WAP (feat. Megan Thee Stallion),Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-09-03,4Oun2ylbjFKMPTiaSbbCih,,,,,,,,,,,,,,2020-09
6,飞鸟和蝉,Ren Ran,https://open.spotify.com/track/0O7O4sssbFxoNoB4QRGra1,2020-09-03,0O7O4sssbFxoNoB4QRGra1,,,,,,,,,,,,,,2020-09
